file_id,accent
22797,2
22798,1
22799,0
22800,0
22801,1
22802,2
22803,0
22804,0
22805,0
22806,2
22807,0
22808,0
22809,2
22810,0
22811,0
22812,1
22813,2
22814,0
22815,0
22816,1
22817,0
22818,2
22819,0
22820,0
22821,0
22822,1
22823,2
22824,0
22825,0
22826,2
22827,0
22828,2
22829,2
22830,2
22831,0
22832,1
22833,0
22834,0
22835,1
22836,2
22837,2
22838,2
22839,0
22840,0
22841,2
22842,2
22843,2
22844,2
22845,2
22846,0
22847,2
22848,2
22849,2
22850,2
22851,0
22852,0
22853,0
22854,2
22855,0
22856,2
22857,0
22858,2
22859,2
22860,2
22861,2
22862,1
22863,2
22864,0
22865,0
22866,2
22867,0
22868,0
22869,2
22870,0
22871,2
22872,2
22873,2
22874,0
22875,2
22876,1
22877,2
22878,0
22879,0
22880,2
22881,2
22882,0
22883,0
22884,2
22885,0
22886,2
22887,2
22888,1
22889,2
22890,0
22891,2
22892,0
22893,0
22894,0
22895,0
22896,1
22897,2
22898,0
22899,0
22900,0
22901,0
22902,0
22903,0
22904,2
22905,2
22906,1
22907,2
22908,2
22909,0
22910,0
22911,0
22912,0
22913,0
22914,2
22915,0
22916,2
22917,2
22918,2
22919,2
22920,2
22921,2
22922,2
22923,0
22924,0
22925,2
22926,1
22927,0
22928,0
22929,0
22930,2
22931,1
22932,0
22933,0
22934,0
22935,2
22936,0
22937,0
22938,2
22939,0
22940,2
22941,0
22942,0
22943,2
22944,2
22945,2
22946,0
22947,2
22948,0
22949,2
22950,0
22951,0
22952,2
22953,2
22954,0
22955,2
22956,0
22957,2
22958,0
22959,1
22960,0
22961,0
22962,0
22963,1
22964,0
22965,0
22966,1
22967,2
22968,2
22969,2
22970,0
22971,2
22972,0
22973,0
22974,2
22975,0
22976,0
22977,0
22978,0
22979,0
22980,0
22981,0
22982,0
22983,0
22984,0
22985,2
22986,0
22987,2
22988,2
22989,2
22990,2
22991,0
22992,0
22993,0
22994,0
22995,2
22996,0
22997,2
22998,1
22999,2
23000,2
23001,1
23002,2
23003,2
23004,0
23005,2
23006,2
23007,0
23008,0
23009,2
23010,2
23011,2
23012,2
23013,0
23014,2
23015,0
23016,0
23017,0
23018,0
23019,2
23020,0
23021,2
23022,2
23023,2
23024,2
23025,2
23026,2
23027,0
23028,0
23029,2
23030,2
23031,2
23032,1
23033,0
23034,0
23035,2
23036,0
23037,0
23038,0
23039,2
23040,2
23041,0
23042,2
23043,0
23044,0
23045,0
23046,2
23047,2
23048,1
23049,0
23050,0
23051,0
23052,0
23053,0
23054,0
23055,2
23056,1
23057,2
23058,0
23059,0
23060,0
23061,2
23062,0
23063,1
23064,2
23065,2
23066,1
23067,2
23068,0
23069,2
23070,0
23071,0
23072,0
23073,0
23074,0
23075,2
23076,2
23077,2
23078,0
23079,2
23080,0
23081,0
23082,0
23083,2
23084,0
23085,0
23086,0
23087,2
23088,2
23089,2
23090,0
23091,2
23092,0
23093,1
23094,2
23095,0
23096,1
23097,2
23098,2
23099,2
23100,0
23101,0
23102,2
23103,0
23104,0
23105,2
23106,0
23107,0
23108,0
23109,0
23110,1
23111,2
23112,2
23113,0
23114,0
23115,2
23116,0
23117,0
23118,0
23119,2
23120,0
23121,0
23122,0
23123,2
23124,2
23125,1
23126,0
23127,0
23128,2
23129,0
23130,0
23131,0
23132,2
23133,0
23134,0
23135,2
23136,1
23137,0
23138,0
23139,2
23140,0
23141,0
23142,0
23143,0
23144,0
23145,2
23146,0
23147,0
23148,2
23149,0
23150,2
23151,2
23152,1
23153,2
23154,0
23155,1
23156,0
23157,2
23158,2
23159,0
23160,2
23161,0
23162,2
23163,2
23164,1
23165,2
23166,0
23167,2
23168,0
23169,0
23170,0
23171,2
23172,1
23173,2
23174,0
23175,0
23176,1
23177,0
23178,2
23179,0
23180,0
23181,0
23182,2
23183,0
23184,1
23185,0
23186,2
23187,0
23188,2
23189,2
23190,2
23191,2
23192,2
23193,0
23194,0
23195,2
23196,2
23197,2
23198,0
23199,2
23200,0
23201,0
23202,1
23203,0
23204,2
23205,2
23206,2
23207,2
23208,2
23209,0
23210,0
23211,2
23212,0
23213,0
23214,0
23215,1
23216,0
23217,0
23218,2
23219,2
23220,2
23221,2
23222,1
23223,2
23224,2
23225,0
23226,2
23227,0
23228,0
23229,2
23230,2
23231,0
23232,0
23233,1
23234,1
23235,0
23236,2
23237,2
23238,0
23239,2
23240,1
23241,2
23242,1
23243,0
23244,0
23245,0
23246,1
23247,2
23248,0
23249,0
23250,2
23251,2
23252,1
23253,0
23254,2
23255,2
23256,1
23257,2
23258,2
23259,2
23260,0
23261,2
23262,2
23263,0
23264,0
23265,2
23266,0
23267,1
23268,2
23269,2
23270,0
23271,2
23272,2
23273,0
23274,0
23275,0
23276,1
23277,0
23278,1
23279,2
23280,0
23281,1
23282,0
23283,2
23284,2
23285,2
23286,0
23287,2
23288,1
23289,2
23290,2
23291,2
23292,0
23293,2
23294,1
23295,1
23296,0
23297,0
23298,2
23299,0
23300,0
23301,0
23302,0
23303,0
23304,0
23305,0
23306,0
23307,0
23308,0
23309,2
23310,2
23311,2
23312,0
23313,0
23314,0
23315,2
23316,0
23317,0
23318,0
23319,2
23320,0
23321,0
23322,1
23323,0
23324,0
23325,2
23326,1
23327,0
23328,2
23329,2
23330,1
23331,0
23332,1
23333,0
23334,2
23335,0
23336,0
23337,1
23338,2
23339,2
23340,0
23341,0
23342,2
23343,2
23344,0
23345,0
23346,0
23347,2
23348,0
23349,1
23350,0
23351,1
23352,2
23353,0
23354,2
23355,1
23356,1
23357,2
23358,2
23359,2
23360,1
23361,1
23362,2
23363,0
23364,0
23365,0
23366,2
23367,1
23368,2
23369,1
23370,2
23371,1
23372,0
23373,2
23374,0
23375,0
23376,2
23377,2
23378,1
23379,1
23380,0
23381,2
23382,0
23383,2
23384,2
23385,2
23386,0
23387,1
23388,0
23389,2
23390,2
23391,2
23392,2
23393,0
23394,0
23395,0
23396,0
23397,0
23398,0
23399,0
23400,1
23401,2
23402,2
23403,0
23404,2
23405,2
23406,0
23407,0
23408,0
23409,0
23410,2
23411,2
23412,0
23413,0
23414,0
23415,0
23416,2
23417,0
23418,1
23419,0
23420,0
23421,0
23422,2
23423,2
23424,2
23425,0
23426,0
23427,2
23428,2
23429,0
23430,1
23431,2
23432,2
23433,0
23434,2
23435,0
23436,0
23437,2
23438,2
23439,1
23440,0
23441,2
23442,0
23443,0
23444,2
23445,1
23446,1
23447,0
23448,0
23449,2
23450,1
23451,2
23452,1
23453,1
23454,0
23455,2
23456,2
23457,0
23458,2
23459,0
23460,1
23461,2
23462,2
23463,0
23464,0
23465,0
23466,0
23467,2
23468,2
23469,0
23470,2
23471,2
23472,0
23473,2
23474,2
23475,2
23476,0
23477,2
23478,2
23479,2
23480,0
23481,2
23482,1
23483,0
23484,2
23485,0
23486,2
23487,1
23488,2
23489,0
23490,0
23491,2
23492,0
23493,2
23494,0
23495,1
23496,1
23497,0
23498,2
23499,2
23500,2
23501,2
23502,0
23503,0
23504,0
23505,1
23506,2
23507,2
23508,0
23509,0
23510,1
23511,0
23512,2
23513,0
23514,0
23515,2
23516,1
23517,1
23518,2
23519,0
23520,2
23521,0
23522,0
23523,1
23524,2
23525,0
23526,0
23527,0
23528,2
23529,2
23530,2
23531,0
23532,0
23533,0
23534,2
23535,0
23536,2
23537,0
23538,1
23539,2
23540,1
23541,2
23542,0
23543,2
23544,0
23545,1
23546,1
23547,0
23548,0
23549,0
23550,2
23551,2
23552,0
23553,0
23554,2
23555,0
23556,0
23557,0
23558,2
23559,2
23560,2
23561,0
23562,2
23563,0
23564,0
23565,0
23566,1
23567,0
23568,2
23569,2
23570,0
23571,2
23572,0
23573,2
23574,0
23575,0
23576,2
23577,0
23578,0
23579,0
23580,2
23581,2
23582,1
23583,2
23584,0
23585,0
23586,2
23587,0
23588,0
23589,0
23590,0
23591,1
23592,2
23593,1
23594,2
23595,1
23596,2
23597,2
23598,0
23599,2
23600,2
23601,0
23602,0
23603,0
23604,1
23605,0
23606,2
23607,2
23608,0
23609,2
23610,0
23611,2
23612,1
23613,2
23614,2
23615,1
23616,2
23617,2
23618,2
23619,2
23620,2
23621,2
23622,2
23623,0
23624,0
23625,2
23626,0
23627,2
23628,2
23629,0
23630,0
23631,2
23632,1
23633,0
23634,2
23635,1
23636,0
23637,2
23638,0
23639,0
23640,1
23641,2
23642,0
23643,2
23644,0
23645,2
23646,2
23647,2
23648,2
23649,2
23650,2
23651,2
23652,2
23653,2
23654,0
23655,0
23656,0
23657,2
23658,0
23659,2
23660,1
23661,0
23662,2
23663,0
23664,2
23665,0
23666,0
23667,1
23668,0
23669,2
23670,0
23671,2
23672,2
23673,0
23674,2
23675,0
23676,2
23677,2
23678,0
23679,0
23680,2
23681,0
23682,0
23683,0
23684,0
23685,2
23686,0
23687,1
23688,0
23689,2
23690,0
23691,0
23692,2
23693,2
23694,2
23695,2
23696,1
23697,2
23698,2
23699,0
23700,2
23701,2
23702,0
23703,0
23704,2
23705,2
23706,2
23707,2
23708,0
23709,2
23710,0
23711,0
23712,2
23713,0
23714,1
23715,2
23716,0
23717,2
23718,1
23719,1
23720,2
23721,2
23722,0
23723,1
23724,1
23725,2
23726,1
23727,0
23728,2
23729,2
23730,0
23731,0
23732,2
23733,2
23734,2
23735,2
23736,2
23737,0
23738,0
23739,0
23740,1
23741,2
23742,0
23743,0
23744,0
23745,0
23746,0
23747,0
23748,0
23749,2
23750,1
23751,0
23752,1
23753,2
23754,1
23755,2
23756,2
23757,0
23758,0
23759,2
23760,1
23761,2
23762,0
23763,0
23764,0
23765,0
23766,2
23767,0
23768,0
23769,1
23770,0
23771,1
23772,2
23773,1
23774,1
23775,1
23776,2
23777,0
23778,0
23779,0
23780,2
23781,1
23782,2
23783,0
23784,2
23785,2
23786,0
23787,2
23788,0
23789,2
23790,2
23791,0
23792,2
23793,2
23794,0
23795,1
23796,2
23797,0
23798,0
23799,2
23800,0
23801,0
23802,2
23803,0
23804,2
23805,2
23806,0
23807,2
23808,2
23809,2
23810,0
23811,2
23812,2
23813,2
23814,0
23815,0
23816,0
23817,1
23818,2
23819,2
23820,0
23821,0
23822,2
23823,2
23824,0
23825,1
23826,2
23827,0
23828,0
23829,0
23830,2
23831,1
23832,2
23833,0
23834,2
23835,0
23836,2
23837,1
23838,0
23839,2
23840,2
23841,0
23842,1
23843,0
23844,0
23845,0
23846,2
23847,1
23848,2
23849,2
23850,0
23851,2
23852,2
23853,2
23854,0
23855,2
23856,0
23857,0
23858,0
23859,2
23860,0
23861,2
23862,2
23863,2
23864,0
23865,2
23866,2
23867,2
23868,2
23869,2
23870,2
23871,2
23872,0
23873,0
23874,2
23875,0
23876,2
23877,0
23878,2
23879,2
23880,2
23881,2
23882,2
23883,1
23884,2
23885,0
23886,2
23887,0
23888,2
23889,2
23890,0
23891,0
23892,2
23893,2
23894,2
23895,1
23896,2
23897,2
23898,2
23899,0
23900,0
23901,0
23902,2
23903,1
23904,1
23905,1
23906,1
23907,0
23908,2
23909,0
23910,1
23911,0
23912,2
23913,2
23914,1
23915,1
23916,2
23917,1
23918,2
23919,1
23920,2
23921,2
23922,2
23923,0
23924,2
23925,0
23926,1
23927,0
23928,2
23929,2
23930,0
23931,0
23932,2
23933,2
23934,0
23935,2
23936,2
23937,1
23938,0
23939,2
23940,0
23941,1
23942,2
23943,2
23944,2
23945,0
23946,2
23947,0
23948,1
23949,2
23950,2
23951,0
23952,1
23953,1
23954,2
23955,0
23956,0
23957,2
23958,2
23959,2
23960,0
23961,2
23962,2
23963,0
23964,2
23965,0
23966,0
23967,2
23968,0
23969,0
23970,2
23971,1
23972,0
23973,0
23974,2
23975,2
23976,0
23977,2
23978,2
23979,2
23980,1
23981,0
23982,0
23983,2
23984,1
23985,2
23986,1
23987,2
23988,1
23989,2
23990,0
23991,0
23992,0
23993,2
23994,0
23995,1
23996,2
23997,0
23998,0
23999,0
24000,1
24001,2
24002,0
24003,0
24004,0
24005,1
24006,1
24007,0
24008,1
24009,2
24010,0
24011,0
24012,0
24013,2
24014,0
24015,2
24016,0
24017,2
24018,2
24019,0
24020,2
24021,2
24022,0
24023,0
24024,2
24025,2
24026,2
24027,0
24028,0
24029,0
24030,0
24031,2
24032,0
24033,1
24034,1
24035,2
24036,0
24037,2
24038,0
24039,0
24040,2
24041,2
24042,0
24043,2
24044,2
24045,0
24046,1
24047,2
24048,2
24049,2
24050,1
24051,1
24052,2
24053,2
24054,1
24055,0
24056,0
24057,0
24058,2
24059,1
24060,2
24061,2
24062,2
24063,0
24064,2
24065,1
24066,0
24067,0
24068,0
24069,2
24070,0
24071,2
24072,2
24073,0
24074,1
24075,0
24076,2
24077,0
24078,0
24079,0
24080,2
24081,0
24082,0
24083,2
24084,0
24085,1
24086,2
24087,0
24088,1
24089,0
24090,0
24091,2
24092,1
24093,0
24094,0
24095,2
24096,1
24097,2
24098,0
24099,2
24100,0
24101,2
24102,2
24103,2
24104,1
24105,1
24106,0
24107,0
24108,0
24109,2
24110,0
24111,0
24112,0
24113,2
24114,0
24115,2
24116,2
24117,0
24118,2
24119,0
24120,0
24121,0
24122,2
24123,2
24124,2
24125,0
24126,2
24127,0
24128,2
24129,2
24130,0
24131,2
24132,0
24133,2
24134,1
24135,2
24136,1
24137,2
24138,2
24139,2
24140,2
24141,2
24142,0
24143,2
24144,2
24145,2
24146,2
24147,1
24148,2
24149,0
24150,0
24151,2
24152,2
24153,0
24154,2
24155,0
24156,0
24157,2
24158,2
24159,2
24160,1
24161,0
24162,2
24163,0
24164,2
24165,0
24166,0
24167,1
24168,2
24169,2
24170,2
24171,0
24172,2
24173,0
24174,0
24175,2
24176,1
24177,2
24178,0
24179,0
24180,1
24181,0
24182,0
24183,2
24184,2
24185,2
24186,2
24187,0
24188,2
24189,1
24190,2
24191,2
24192,0
24193,2
24194,2
24195,0
24196,2
24197,0
24198,2
24199,2
24200,0
24201,0
24202,0
24203,1
24204,2
24205,0
24206,0
24207,0
24208,0
24209,2
24210,2
24211,2
24212,0
24213,2
24214,0
24215,1
24216,1
24217,0
24218,2
24219,0
24220,2
24221,2
24222,2
24223,0
24224,2
24225,0
24226,2
24227,2
24228,1
24229,0
24230,2
24231,0
24232,0
24233,0
24234,0
24235,2
24236,0
24237,0
24238,1
24239,0
24240,0
24241,0
24242,1
24243,2
24244,2
24245,2
24246,1
24247,2
24248,0
24249,0
24250,2
24251,2
24252,2
24253,2
24254,2
24255,2
24256,2
24257,2
24258,0
24259,2
24260,0
24261,2
24262,2
24263,0
24264,2
24265,0
24266,0
24267,0
24268,0
24269,2
24270,0
24271,0
24272,0
24273,0
24274,0
24275,2
24276,0
24277,0
24278,0
24279,1
24280,1
24281,0
24282,0
24283,0
24284,0
24285,0
24286,2
24287,0
24288,1
24289,0
24290,2
24291,2
24292,2
24293,2
24294,2
24295,1
24296,2
24297,0
24298,0
24299,2
24300,2
24301,2
24302,0
24303,2
24304,2
24305,0
24306,2
24307,2
24308,2
24309,0
24310,0
24311,2
24312,2
24313,0
24314,0
24315,2
24316,1
24317,0
24318,1
24319,0
24320,1
24321,0
24322,1
24323,0
24324,0
24325,2
24326,0
24327,0
24328,2
24329,2
24330,0
24331,1
24332,0
24333,1
24334,0
24335,2
24336,1
24337,0
24338,2
24339,1
24340,2
24341,2
24342,2
24343,0
24344,1
24345,0
24346,0
24347,0
24348,0
24349,0
24350,0
24351,2
24352,2
24353,0
24354,0
24355,2
24356,0
24357,2
24358,0
24359,0
24360,0
24361,0
24362,0
24363,1
24364,0
24365,0
24366,2
24367,2
24368,2
24369,1
24370,2
24371,0
24372,1
24373,2
24374,2
24375,2
24376,2
24377,0
24378,2
24379,2
24380,2
24381,0
24382,0
24383,1
24384,2
24385,1
24386,0
24387,2
24388,2
24389,0
24390,2
24391,0
24392,2
24393,0
24394,2
24395,2
24396,2
24397,0
24398,2
24399,0
24400,0
24401,0
24402,0
24403,2
24404,2
24405,0
24406,0
24407,0
24408,2
24409,0
24410,2
24411,0
24412,1
24413,0
24414,2
24415,0
24416,2
24417,2
24418,1
24419,0
24420,0
24421,1
24422,1
24423,0
24424,2
24425,1
24426,0
24427,0
24428,0
24429,0
24430,0
24431,0
24432,2
24433,1
24434,2
24435,2
24436,2
24437,1
24438,1
24439,2
24440,0
24441,2
24442,2
24443,1
24444,1
24445,0
24446,2
24447,0
24448,0
24449,0
24450,2
24451,0
24452,1
24453,2
24454,1
24455,2
24456,0
24457,0
24458,2
24459,2
24460,0
24461,0
24462,2
24463,0
24464,2
24465,2
24466,2
24467,2
24468,2
24469,2
24470,0
24471,2
24472,0
24473,0
24474,2
24475,2
24476,0
24477,0
24478,0
24479,0
24480,0
24481,2
24482,0
24483,2
24484,2
24485,1
24486,2
24487,1
24488,0
24489,2
24490,2
24491,2
24492,0
24493,1
24494,2
24495,1
24496,2
24497,1
24498,0
24499,0
24500,0
24501,0
24502,2
24503,0
24504,0
24505,2
24506,2
24507,1
24508,0
24509,2
24510,2
24511,1
24512,2
24513,0
24514,2
24515,0
24516,2
24517,2
24518,0
24519,0
24520,2
24521,1
24522,2
24523,0
24524,1
24525,0
24526,2
24527,1
24528,0
24529,2
24530,0
24531,2
24532,2
24533,2
24534,2
24535,2
24536,0
24537,0
24538,0
24539,2
24540,2
24541,2
24542,2
24543,2
24544,0
24545,2
24546,0
24547,0
24548,0
24549,1
24550,2
24551,2
24552,2
24553,2
24554,2
24555,0
24556,2
24557,2
24558,0
24559,1
24560,0
24561,2
24562,2
24563,0
24564,0
24565,2
24566,2
24567,1
24568,0
24569,2
24570,2
24571,1
24572,0
24573,0
24574,0
24575,2
24576,2
24577,0
24578,0
24579,0
24580,1
24581,0
24582,0
24583,2
24584,0
24585,0
24586,1
24587,2
24588,1
24589,0
24590,0
24591,0
24592,0
24593,0
24594,0
24595,2
24596,1
24597,0
24598,0
24599,0
24600,0
24601,0
24602,2
24603,2
24604,2
24605,2
24606,0
24607,0
24608,0
24609,0
24610,2
24611,2
24612,2
24613,0
24614,0
24615,2
24616,2
24617,0
24618,2
24619,2
24620,2
24621,1
24622,2
24623,2
24624,0
24625,1
24626,2
24627,2
24628,0
24629,0
24630,0
24631,0
24632,2
24633,2
24634,2
24635,1
24636,2
24637,0
24638,1
24639,0
24640,2
24641,2
24642,0
24643,2
24644,0
24645,0
24646,1
24647,0
24648,0
24649,0
24650,0
24651,2
24652,0
24653,2
24654,1
24655,2
24656,0
24657,2
24658,2
24659,2
24660,2
24661,0
24662,2
24663,0
24664,0
24665,2
24666,0
24667,0
24668,2
24669,0
24670,2
24671,2
24672,0
24673,0
24674,0
24675,2
24676,0
24677,2
24678,2
24679,0
24680,0
24681,2
24682,2
24683,2
24684,0
24685,2
24686,1
24687,0
24688,0
24689,0
24690,2
24691,0
24692,2
24693,0
24694,1
24695,2
24696,0
24697,0
24698,2
24699,0
24700,2
24701,0
24702,2
24703,1
24704,2
24705,0
24706,2
24707,0
24708,2
24709,2
24710,2
24711,0
24712,1
24713,2
24714,0
24715,1
24716,1
24717,2
24718,2
24719,1
24720,1
24721,2
24722,2
24723,2
24724,0
24725,0
24726,0
24727,0
24728,1
24729,1
24730,0
24731,0
24732,0
24733,0
24734,1
24735,2
24736,0
24737,2
24738,0
24739,1
24740,2
24741,0
24742,1
24743,2
24744,2
24745,1
24746,0
24747,2
24748,0
24749,2
24750,0
24751,0
24752,2
24753,0
24754,0
24755,2
24756,2
24757,1
24758,1
24759,2
24760,0
24761,2
24762,0
24763,2
24764,0
24765,2
24766,0
24767,1
24768,1
24769,2
24770,2
24771,0
24772,2
24773,0
24774,1
24775,2
24776,2
24777,0
24778,0
24779,0
24780,0
24781,1
24782,0
24783,0
24784,0
24785,2
24786,0
24787,0
24788,0
24789,0
24790,1
24791,0
24792,0
24793,1
24794,0
24795,2
24796,2
24797,0
24798,0
24799,1
24800,2
24801,2
24802,0
24803,0
24804,0
24805,2
24806,2
24807,2
24808,0
24809,0
24810,0
24811,2
24812,0
24813,2
24814,0
24815,2
24816,0
24817,0
24818,0
24819,0
24820,2
24821,2
24822,1
24823,2
24824,1
24825,0
24826,2
24827,2
24828,0
24829,2
24830,0
24831,2
24832,1
24833,0
24834,0
24835,0
24836,1
24837,1
24838,0
24839,2
24840,2
24841,2
24842,0
24843,0
24844,2
24845,0
24846,2
24847,2
24848,0
24849,1
24850,2
24851,2
24852,0
24853,1
24854,0
24855,1
24856,2
24857,2
24858,0
24859,2
24860,0
24861,0
24862,2
24863,0
24864,2
24865,2
24866,2
24867,0
24868,0
24869,2
24870,0
24871,2
24872,1
24873,2
24874,2
24875,2
24876,0
24877,2
24878,0
24879,2
24880,1
24881,0
24882,0
24883,0
24884,2
24885,2
24886,2
24887,2
24888,2
24889,0
24890,0
24891,2
24892,2
24893,0
24894,0
24895,2
24896,2
24897,2
24898,0
24899,1
24900,0
24901,2
24902,0
24903,0
24904,2
24905,0
24906,1
24907,1
24908,0
24909,2
24910,1
24911,2
24912,2
24913,0
24914,0
24915,2
24916,0
24917,0
24918,2
24919,0
24920,2
24921,2
24922,2
24923,2
24924,2
24925,1
24926,2
24927,1
24928,0
24929,2
24930,2
24931,2
24932,2
24933,1
24934,2
24935,2
24936,0
24937,2
24938,0
24939,2
24940,0
24941,2
24942,2
24943,0
24944,0
24945,0
24946,2
24947,0
24948,2
24949,2
24950,0
24951,0
24952,0
24953,0
24954,0
24955,0
24956,0
24957,2
24958,2
24959,0
24960,2
24961,1
24962,2
24963,0
24964,2
24965,0
24966,0
24967,2
24968,1
24969,0
24970,1
24971,2
24972,0
24973,1
24974,0
24975,0
24976,2
24977,2
24978,1
24979,0
24980,0
24981,1
24982,1
24983,2
24984,0
24985,2
24986,2
24987,2
24988,2
24989,2
24990,2
24991,2
24992,2
24993,2
24994,2
24995,2
24996,0
24997,0
24998,0
24999,1
25000,0
25001,2
25002,2
25003,0
25004,2
25005,0
25006,0
25007,2
25008,0
25009,0
25010,0
25011,1
25012,2
25013,0
25014,2
25015,2
25016,0
25017,0
25018,2
25019,0
25020,0
25021,2
25022,2
25023,1
25024,2
25025,0
25026,0
25027,0
25028,0
25029,0
25030,2
25031,2
25032,0
25033,2
25034,0
25035,0
25036,2
25037,0
25038,2
25039,0
25040,2
25041,0
25042,2
25043,0
25044,2
25045,2
25046,0
25047,2
25048,0
25049,2
25050,1
25051,0
25052,0
25053,0
25054,2
25055,2
25056,0
25057,0
25058,2
25059,0
25060,0
25061,2
25062,2
25063,2
25064,2
25065,0
25066,2
25067,0
25068,2
25069,2
25070,0
25071,0
25072,2
25073,2
25074,0
25075,1
25076,2
25077,2
25078,2
25079,0
25080,2
25081,2
25082,1
25083,2
25084,2
25085,2
25086,2
25087,0
25088,2
25089,0
25090,2
25091,2
25092,0
25093,0
25094,1
25095,1
25096,2
25097,2
25098,0
25099,1
25100,0
25101,0
25102,2
25103,0
25104,2
25105,2
25106,0
25107,2
25108,2
25109,0
25110,2
25111,2
25112,2
25113,2
25114,2
25115,1
25116,2
25117,1
25118,0
25119,0
25120,0
25121,1
25122,0
25123,2
25124,2
25125,2
25126,0
25127,0
25128,2
25129,0
25130,0
25131,2
25132,2
25133,0
25134,0
25135,2
25136,2
25137,0
25138,2
25139,2
25140,1
25141,2
25142,0
25143,0
25144,0
25145,2
25146,0
25147,0
25148,1
25149,2
25150,0
25151,2
25152,0
25153,0
25154,0
25155,2
25156,2
25157,0
25158,0
25159,2
25160,2
25161,2
25162,0
25163,1
25164,0
25165,0
25166,2
25167,2
25168,0
25169,0
25170,2
25171,1
25172,2
25173,2
25174,0
25175,1
25176,0
25177,1
25178,0
25179,2
25180,2
25181,1
25182,1
25183,0
25184,2
25185,0
25186,0
25187,1
25188,0
25189,2
25190,1
25191,2
25192,0
25193,0
25194,2
25195,2
25196,0
25197,2
25198,0
25199,0
25200,2
25201,0
25202,2
25203,2
25204,1
25205,1
25206,0
25207,2
25208,2
25209,0
25210,2
25211,0
25212,1
25213,2
25214,2
25215,2
25216,2
25217,2
25218,0
25219,2
25220,0
25221,0
25222,0
25223,0
25224,1
25225,2
25226,2
25227,2
25228,0
25229,1
25230,0
25231,2
25232,2
25233,2
25234,1
25235,0
25236,0
25237,2
25238,0
25239,2
25240,2
25241,2
25242,0
25243,0
25244,1
25245,0
25246,0
25247,0
25248,2
25249,0
25250,0
25251,0
25252,0
25253,2
25254,2
25255,0
25256,0
25257,0
25258,0
25259,0
25260,0
25261,2
25262,2
25263,0
25264,1
25265,0
25266,2
25267,0
25268,2
25269,2
25270,0
25271,0
25272,2
25273,2
25274,2
25275,1
25276,2
25277,0
25278,2
25279,2
25280,2
25281,2
25282,2
25283,2
25284,2
25285,2
25286,2
25287,0
25288,2
25289,0
25290,2
25291,0
25292,2
25293,0
25294,0
25295,1
25296,1
25297,2
25298,2
25299,2
25300,0
25301,2
25302,1
25303,0
25304,2
25305,2
25306,2
25307,0
25308,0
25309,0
25310,0
25311,1
25312,0
25313,0
25314,2
25315,0
25316,1
25317,1
25318,0
25319,2
25320,0
25321,0
25322,0
25323,2
25324,2
25325,0
25326,2
25327,2
25328,2
25329,0
25330,1
25331,2
25332,2
25333,0
25334,2
25335,2
25336,0
25337,0
25338,0
25339,2
25340,0
25341,2
25342,2
25343,2
25344,1
25345,1
25346,0
25347,2
25348,2
25349,1
25350,2
25351,0
25352,0
25353,0
25354,2
25355,0
25356,2
25357,2
25358,2
25359,2
25360,2
25361,0
25362,2
25363,2
25364,0
25365,0
25366,0
25367,0
25368,2
25369,2
25370,0
25371,2
25372,0
25373,0
25374,1
25375,2
25376,0
